N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,100,60,2,3.3368263244628906,0.8113328843445785,0.795276435856146,0.9804994264537192,0.8782280531900181,0.019500573546280774,41.72142148017883
20,100,70,2,3.2540950775146484,0.8288128329149574,0.8101431373973698,0.9838524662490074,0.8885878227605993,0.016147533750992676,44.033647775650024
20,100,80,2,3.478144407272339,0.8315679911834936,0.8133832389994523,0.9827274331597988,0.8900721264310404,0.017272566840201183,45.533650398254395
20,100,90,2,3.3216042518615723,0.8285679299577542,0.80914426490834,0.985352510367952,0.8885971194398027,0.014647489632048002,48.399010181427
20,100,100,2,3.347411632537842,0.828246494826425,0.8078665679885918,0.9872716844613076,0.8886043025483714,0.012728315538692315,49.1291937828064
20,120,10,2,6.126607894897461,0.7711841057980775,0.7754728271710156,0.9433733345098385,0.8512226435374556,0.056626665490161474,39.10769534111023
20,120,20,2,4.276859283447266,0.7949549990816139,0.778790418325302,0.9839848230830318,0.8694448775923904,0.016015176916968146,41.35016655921936
20,120,30,2,3.631312131881714,0.7931794526418906,0.7757270111954525,0.9874040412953322,0.8688588233010464,0.012595958704667785,43.10161375999451
20,120,40,2,3.670727252960205,0.8278332210861447,0.8077839985551742,0.9866540192358598,0.8883041051816251,0.013345980764140121,45.78812527656555
20,120,50,2,3.4969685077667236,0.8267770770832058,0.8073885304270816,0.9854407482573017,0.8875731415344572,0.014559251742698315,48.32656264305115
20,120,60,2,3.519878387451172,0.8268995285618074,0.808553860664212,0.983367157857584,0.887433434529438,0.016632842142415952,51.553117752075195
20,120,70,2,3.509178876876831,0.8302516377885263,0.8115288038138214,0.9838524662490074,0.889420680027919,0.016147533750992676,52.8996696472168
20,120,80,2,3.3728110790252686,0.834124165799302,0.8138248512527521,0.9866540192358598,0.8919444416747265,0.013345980764140121,55.773051023483276
20,120,90,2,3.2023651599884033,0.8264403355170513,0.8085168176290138,0.9825730168534369,0.8870876193700648,0.017426983146563133,57.62134051322937
20,120,100,2,3.0328750610351562,0.8353945998897937,0.8144369271060672,0.9878452307420806,0.8927987559312571,0.01215476925791935,59.57853674888611
20,140,10,2,5.093738555908203,0.7846996877487296,0.7833194389068107,0.9534545133680402,0.8600537259974131,0.046545486631959766,45.05203199386597
20,140,20,2,4.0183281898498535,0.7892150860221637,0.7736297272459295,0.984205417806406,0.8663048649068473,0.01579458219359393,47.75209188461304
20,140,30,2,3.279492139816284,0.8001897997918325,0.7840473089513886,0.9827053736874614,0.8722075379344101,0.017294626312538603,50.83024001121521
20,140,40,2,3.3862144947052,0.8287209943060062,0.8101900643238725,0.9835877525809583,0.8885080604985752,0.016412247419041737,53.93264937400818
20,140,50,2,3.116386890411377,0.8321496357068512,0.8131926217556139,0.9841833583340687,0.8905545131542177,0.01581664166593135,56.08232045173645
20,140,60,2,3.4384078979492188,0.8314149268352415,0.8126184229704124,0.9839186446660196,0.8901017760925962,0.01608135533398041,59.23996138572693
20,140,70,2,3.2102653980255127,0.8322873936202779,0.8138753446921967,0.9831245036618724,0.8905296180475767,0.016875496338127592,61.50289511680603
20,140,80,2,3.4553980827331543,0.8358078736300741,0.8153075170842825,0.9869407923762463,0.8929515902082689,0.01305920762375364,64.63796830177307
20,140,90,2,2.9478886127471924,0.8317669748362212,0.8115395083008256,0.9866760787081973,0.8905791113721664,0.0133239212918027,66.68624782562256
20,140,100,2,3.28791880607605,0.8292567195248882,0.8099504833765622,0.9850657372275655,0.888966306673966,0.014934262772434483,69.95891571044922
20,160,10,2,4.525182247161865,0.7626125022959652,0.7715773945034331,0.9345495455748698,0.8452797813226388,0.06545045442513014,51.79718255996704
20,160,20,2,3.940854549407959,0.7973428029143452,0.7791288313676373,0.98802170652078,0.8712287731720126,0.011978293479219977,55.29279446601868
20,160,30,2,3.2746176719665527,0.8134451723504561,0.7958968681926937,0.9833009794405718,0.8797292229963094,0.016699020559428217,58.842387199401855
20,160,40,2,3.4435813426971436,0.8021490234494582,0.7864441537319238,0.9813376864025413,0.873147657461383,0.01866231359745875,60.58090949058533
20,160,50,2,3.5625991821289062,0.8263944162125758,0.8076686339114377,0.9841612988617312,0.8872228298697425,0.01583870113826877,64.03144884109497
20,160,60,2,3.3099212646484375,0.828552623522929,0.8089840850247144,0.9856392835083385,0.8886170858069071,0.01436071649166152,68.15039944648743
20,160,70,2,3.1337764263153076,0.8292261066552379,0.8096515231140025,0.9855951645636636,0.8890016415460379,0.014404835436336362,70.34611415863037
20,160,80,2,3.1442716121673584,0.8278026082164942,0.8090721125943122,0.9840510015000441,0.8880240474578971,0.01594899849995588,74.29681324958801
20,160,90,2,2.810102939605713,0.8280628176085226,0.8083147977359446,0.9860363540104121,0.8883743578022678,0.01396364598958793,78.46246027946472
20,160,100,2,3.323098659515381,0.8246341762076778,0.802925974281473,0.9903379511162093,0.8868388562398143,0.0096620488837907,80.77334260940552
20,180,10,2,5.078875541687012,0.7356731770036123,0.7762813318368874,0.8696946969028501,0.8203372902339808,0.1303053030971499,58.842036724090576
20,180,20,2,3.9884612560272217,0.8054552133717015,0.7865298808980079,0.9876908144357187,0.8757065461870953,0.012309185564281303,62.039037227630615
20,180,30,2,3.437840223312378,0.8147921386150738,0.7956373211871042,0.9864554839848231,0.880830444374409,0.013544516015176917,65.5416305065155
20,180,40,2,3.7064735889434814,0.8287975264801323,0.8100946257650884,0.9839186446660196,0.8885856301859729,0.01608135533398041,69.32699656486511
20,180,50,2,3.3995909690856934,0.8293179452641891,0.8106855241869513,0.9837421688873202,0.8888689568571173,0.016257831112679786,73.47844505310059
20,180,60,2,3.2377753257751465,0.8259658360374702,0.8070816304387138,0.98451425041913,0.8870118254993541,0.015485749580870026,76.61801075935364
20,180,70,2,2.998373031616211,0.828016898304047,0.8089861166491463,0.9846245477808171,0.8882056792629296,0.015375452219182918,81.15165781974792
20,180,80,2,3.085752248764038,0.826409722647401,0.8028583138799295,0.9938674666901968,0.8882098394267071,0.00613253330980323,84.33930015563965
20,180,90,2,3.049088954925537,0.8273434151717382,0.8050707758466225,0.9911541515926939,0.8884736311324672,0.008845848407306097,86.67502760887146
20,180,100,2,2.7065796852111816,0.8264556419518766,0.8051526032315979,0.9893011559163505,0.8877781297014808,0.010698844083649519,90.74189591407776
20,200,10,2,4.612283229827881,0.782373109655299,0.7703966350331978,0.9777640518838789,0.8617813466062645,0.022235948116121063,65.07890129089355
20,200,20,2,3.6754708290100098,0.8279556725647462,0.8093423344947736,0.9838083473043325,0.8880879365964396,0.01619165269566752,69.92305564880371
20,200,30,2,3.6199822425842285,0.8283689463050267,0.8095143059310195,0.984249536751081,0.8883712132524964,0.015750463248919086,73.14205741882324
20,200,40,2,3.405362367630005,0.829624073960693,0.8108334090702536,0.9840289420277067,0.8890749100620846,0.015971057972293302,77.80626940727234
20,200,50,2,3.3967819213867188,0.8286444621318803,0.8100038140903395,0.9838083473043325,0.8884860196631172,0.01619165269566752,80.97982597351074
20,200,60,2,3.27463960647583,0.8286291556970551,0.8097865543778132,0.984205417806406,0.8885171466124985,0.01579458219359393,84.77231192588806
20,200,70,2,2.940929412841797,0.8277413824771934,0.8091367611306651,0.9838083473043325,0.8879641612742659,0.01619165269566752,89.04810428619385
20,200,80,2,3.119373321533203,0.8282005755219495,0.8074343813094895,0.9880437659931175,0.8886552120947581,0.011956234006882555,92.60544204711914
20,200,90,2,3.0863804817199707,0.8304659278760791,0.8090246454732436,0.9891687990823259,0.8900732448043828,0.010831200917674049,95.87153673171997
20,200,100,2,2.8418281078338623,0.8261648196901977,0.8039180606494319,0.9912423894820436,0.8878066128602052,0.008757610517956411,100.72104334831238
